condition	Sentence	question	options	answer	list	itemID	block	RNDM
NPZ_AMB	After the guitarist began the song failed dramatically because he skipped the sound check.	Did the guitarist complete the sound check?	(r) Yes　　　　　　　　　　　No (u)	u	e	9	2	NPZ
MVRR_AMB	The player paid the bonus remained essentially the same despite his sudden fame and wealth.	Did the player pay the bonus to someone?	(r) Yes　　　　　　　　　　　No (u)	u	e	10	2	MVRR
NPZ_AMB	Although the mayor changed the document provided sufficient evidence for what he had promised.	Did the mayor change the document?	(r) Yes　　　　　　　　　　　No (u)	u	e	13	2	NPZ
NPS_AMB	The basketball player mentioned the contract created another controversy in the NBA.	Were there already controversies in the NBA?	(r) Yes　　　　　　　　　　　No (u)	r	e	14	2	NPS
MVRR_AMB	The yoga instructor offered the position demanded immense physical effort from everyone.	Did the instructor offer the position to someone?	(r) Yes　　　　　　　　　　　No (u)	u	e	17	2	MVRR
MVRR_AMB	The patient refused the treatment continued causing uncomfortable scenes in the ER.	Did the patient refuse the treatment?	(r) Yes　　　　　　　　　　　No (u)	u	e	19	2	MVRR
NPS_AMB	The operator observed the machine started working efficiently all of a sudden.	Did the machine turn out to be functional?	(r) Yes　　　　　　　　　　　No (u)	r	e	20	2	NPS
NPS_AMB	The dancer knew the ballet achieved incredible success for a small local production.	What production achieved incredible success?	(r) A ballet　　　　　　　　　　　A musical (u)	r	e	21	2	NPS
NPS_AMB	The contestant revealed the money became unavailable to him when the show's budget shrank.	What did the contestant reveal?	(r) The money　　　　　　　　　　　The unavailability of the money (u)	u	e	22	2	NPS
NPZ_AMB	Once the new chef started the restaurant separated mediocre cooks from gifted ones.	Did the chef join the restaurant recently?	(r) Yes　　　　　　　　　　　No (u)	r	e	23	2	NPZ
MVRR_AMB	The apprentice baker assigned the oven produced smaller cakes because he lacked experience.	Did the apprentice baker assign the oven to someone?	(r) Yes　　　　　　　　　　　No (u)	u	e	24	2	MVRR
MVRR_UAMB	The suspect who was sent the file deserved further investigation given the new evidence.	Did the suspect send the file to someone?	(r) Yes　　　　　　　　　　　No (u)	u	e	1	2	MVRR
MVRR_UAMB	The corrupt politician who was handed the bill received unwelcome attention from southern voters.	Did the politician hand the bill to someone?	(r) Yes　　　　　　　　　　　No (u)	u	e	2	2	MVRR
NPS_UAMB	The boy found that the chicken stayed surprisingly happy in the new barn.	Was the chicken satisfied in the new barn?	(r) Yes　　　　　　　　　　　No (u)	r	e	4	2	NPS
NPZ_UAMB	After the new doctor left, the operation appeared increasingly likely to succeed.	Did the doctor appear likely to succeed?	(r) Yes　　　　　　　　　　　No (u)	u	e	5	2	NPZ
NPS_UAMB	The professor noticed that the grant gained more attention from marine biologists.	Who paid attention to the grant?	(r) The professor　　　　　　　　　　　Marine biologists (u)	u	e	6	2	NPS
NPS_UAMB	The technician reported that the service stopped working almost immediately after the storm started.	When did the service stop working?	(r) After the storm　　　　　　　　　　　Before the storm (u)	r	e	7	2	NPS
NPZ_UAMB	Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.	Did the mechanic stop the truck?	(r) Yes　　　　　　　　　　　No (u)	u	e	8	2	NPZ
NPS_UAMB	The recent hire claimed that the job prepared many students for careers in media.	Did the hire believe the job helped students?	(r) Yes　　　　　　　　　　　No (u)	r	e	11	2	NPS
NPZ_UAMB	While the assistant manager worked, the training seemed unnecessarily demanding to him.	Was the training difficult?	(r) Yes　　　　　　　　　　　No (u)	r	e	12	2	NPZ
MVRR_UAMB	The engineer who was brought the equipment required constant supervision from senior technicians.	Did the engineer bring the equipment to someone?	(r) Yes　　　　　　　　　　　No (u)	u	e	15	2	MVRR
NPZ_UAMB	When the little girl attacked, the lamb remained relatively calm despite the sudden assault.	Was the little girl kind to the lamb?	(r) Yes　　　　　　　　　　　No (u)	u	e	16	2	NPZ
MVRR_UAMB	The governor who was awarded the contract received sweeping support across the entire state.	Did the governor award the contract to someone?	(r) Yes　　　　　　　　　　　No (u)	u	e	18	2	MVRR
MVRR_AMB	The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.	Did the boy feed the chicken?	(r) Yes　　　　　　　　　　　No (u)	u	f	4	2	MVRR
NPZ_AMB	After the new doctor left the operation appeared increasingly likely to succeed.	Did the doctor appear likely to succeed?	(r) Yes　　　　　　　　　　　No (u)	u	f	5	2	NPZ
NPS_AMB	The technician reported the service stopped working almost immediately after the storm started.	When did the service stop working?	(r) After the storm　　　　　　　　　　　Before the storm (u)	r	f	7	2	NPS
NPZ_AMB	After the guitarist began the song failed dramatically because he skipped the sound check.	Did the guitarist complete the sound check?	(r) Yes　　　　　　　　　　　No (u)	u	f	9	2	NPZ
MVRR_AMB	The player paid the bonus remained essentially the same despite his sudden fame and wealth.	Did the player pay the bonus to someone?	(r) Yes　　　　　　　　　　　No (u)	u	f	10	2	MVRR
NPS_AMB	The recent hire claimed the job prepared many students for careers in media.	Did the hire believe the job helped students?	(r) Yes　　　　　　　　　　　No (u)	r	f	11	2	NPS
NPS_AMB	The assistant manager discovered the training seemed unnecessarily demanding for new staff.	Was the training difficult?	(r) Yes　　　　　　　　　　　No (u)	r	f	12	2	NPS
MVRR_AMB	The mayor sent the document provided sufficient evidence that it was simply blackmail.	Did the mayor send the document to someone?	(r) Yes　　　　　　　　　　　No (u)	u	f	13	2	MVRR
MVRR_AMB	The engineer brought the equipment required constant supervision from senior technicians.	Did the engineer bring the equipment to someone?	(r) Yes　　　　　　　　　　　No (u)	u	f	15	2	MVRR
NPZ_AMB	Before the patient called the treatment continued causing uncomfortable side effects like nausea.	Did the patient's nausea last for a while?	(r) Yes　　　　　　　　　　　No (u)	r	f	19	2	NPZ
NPS_AMB	The dancer knew the ballet achieved incredible success for a small local production.	What production achieved incredible success?	(r) A ballet　　　　　　　　　　　A musical (u)	r	f	21	2	NPS
NPZ_AMB	Once the new chef started the restaurant separated mediocre cooks from gifted ones.	Did the chef join the restaurant recently?	(r) Yes　　　　　　　　　　　No (u)	r	f	23	2	NPZ
NPZ_UAMB	Because the suspect changed, the file deserved further investigation during the jury discussions.	Did the suspect change the file?	(r) Yes　　　　　　　　　　　No (u)	u	f	1	2	NPZ
MVRR_UAMB	The corrupt politician who was handed the bill received unwelcome attention from southern voters.	Did the politician hand the bill to someone?	(r) Yes　　　　　　　　　　　No (u)	u	f	2	2	MVRR
NPZ_UAMB	After the woman moved, the mail disappeared mysteriously from the delivery system.	Did the woman move the mail?	(r) Yes　　　　　　　　　　　No (u)	u	f	3	2	NPZ
NPS_UAMB	The professor noticed that the grant gained more attention from marine biologists.	Who paid attention to the grant?	(r) The professor　　　　　　　　　　　Marine biologists (u)	u	f	6	2	NPS
NPZ_UAMB	Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.	Did the mechanic stop the truck?	(r) Yes　　　　　　　　　　　No (u)	u	f	8	2	NPZ
NPS_UAMB	The basketball player mentioned that the contract created another controversy in the NBA.	Were there already controversies in the NBA?	(r) Yes　　　　　　　　　　　No (u)	r	f	14	2	NPS
NPS_UAMB	The little girl found that the lamb remained relatively calm despite the absence of its mother.	Was the lamb's mother missing?	(r) Yes　　　　　　　　　　　No (u)	r	f	16	2	NPS
MVRR_UAMB	The yoga instructor who was offered the position demanded immense physical effort from everyone.	Did the instructor offer the position to someone?	(r) Yes　　　　　　　　　　　No (u)	u	f	17	2	MVRR
MVRR_UAMB	The governor who was awarded the contract received sweeping support across the entire state.	Did the governor award the contract to someone?	(r) Yes　　　　　　　　　　　No (u)	u	f	18	2	MVRR
NPS_UAMB	The operator observed that the machine started working efficiently all of a sudden.	Did the machine turn out to be functional?	(r) Yes　　　　　　　　　　　No (u)	r	f	20	2	NPS
NPZ_UAMB	After the contestant lost, the money became unavailable despite his previous three wins in a row.	How many times did the contestant win?	(r) Three　　　　　　　　　　　Zero (u)	r	f	22	2	NPZ
MVRR_UAMB	The apprentice baker who was assigned the oven produced smaller cakes because he lacked experience.	Did the apprentice baker assign the oven to someone?	(r) Yes　　　　　　　　　　　No (u)	u	f	24	2	MVRR
MVRR_AMB	The suspect sent the file deserved further investigation given the new evidence.	Did the suspect send the file to someone?	(r) Yes　　　　　　　　　　　No (u)	u	g	1	2	MVRR
MVRR_AMB	The corrupt politician handed the bill received unwelcome attention from southern voters.	Did the politician hand the bill to someone?	(r) Yes　　　　　　　　　　　No (u)	u	g	2	2	MVRR
NPZ_AMB	After the professor read the grant gained more attention due to her excellent description.	Who or what got a lot of attention?	(r) The grant　　　　　　　　　　　The professor (u)	r	g	6	2	NPZ
NPS_AMB	The technician reported the service stopped working almost immediately after the storm started.	When did the service stop working?	(r) After the storm　　　　　　　　　　　Before the storm (u)	r	g	7	2	NPS
NPZ_AMB	Because the mechanic stopped the truck needed several more hours before it could be fully repaired.	Did the mechanic stop the truck?	(r) Yes　　　　　　　　　　　No (u)	u	g	8	2	NPZ
MVRR_AMB	The player paid the bonus remained essentially the same despite his sudden fame and wealth.	Did the player pay the bonus to someone?	(r) Yes　　　　　　　　　　　No (u)	u	g	10	2	MVRR
